Category ID	Category Name	Article Number	Article Title	Blocked from Publication	Article Tabs	RightToKnow.org.au Article Number query results	First RTK request status	RTK user	RTK query title	Appears on FOI disclosure log number of times	Article Last Updated Date	Article Under Review	Article Outdated
012	"Health professionals"	012-03110010	Create Healthcare Provider Identifier - Organisation (HPI-O) record for network organisation in Healthcare Identifiers (HI) Service 012-03110010	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-03110020	Create Healthcare Provider Identifier - Organisation (HPI-O) record for seed organisation in Healthcare Identifiers (HI) Service 012-03110020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-03110030	Register a pharmacy as an organisation in Healthcare Identifiers (HI) Service 012-03110030	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-03110040	Amend Healthcare Provider Identifier - Organisation (HPI-O) record in the Healthcare Identifiers (HI) Service 012-03110040	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-03110050	Restructure Healthcare Provider Identifier - Organisation (HPI-O) in Healthcare Identifiers (HI) Service 012-03110050	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-03110060	Merge network organisations in Healthcare Identifiers (HI) Service 012-03110060	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-03110080	Identify and resolve replica Healthcare Provider Identifier - Organisation (HPI-O) record in Healthcare Identifiers (HI) Service 012-03110080	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-03110090	Identify and resolve duplicate Healthcare Provider Identifier - Organisation (HPI-O) record in Healthcare Identifiers (HI) Service 012-03110090	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-03110100	Deactivate Healthcare Provider Identifier - Organisation (HPI-O) organisation in Healthcare Identifiers (HI) Service 012-03110100	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-03110110	Retire Healthcare Provider Identifier - Organisation (HPI-O) record in Healthcare Identifiers (HI) Service 012-03110110	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-03110120	Reinstate Healthcare Provider Identifier - Organisation (HPI-O) organisation in Healthcare Identifiers (HI) Service 012-03110120	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-04000000	My Health Record - Health Professionals 012-04000000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-04010000	Manage provider enquiries and issues relating to the My Health Record system 012-04010000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-04010010	Provider security check for the My Health Record system 012-04010010	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-04020000	Provider registration for the My Health Record system 012-04020000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-04040000	My Health Record Provider Participation Register (PPR) 012-04040000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-04050040	Process between HI (Part A) and My Health Record (Part B) registration for combined Application to Register a Seed Organisation (HW018) 012-04050040	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-04050050	Archiving My Health Record provider applications 012-04050050	Blocked	6	0					02-08-2022		Active
012	"Health professionals"	012-05000000	Medicare eBusiness and Health Provider support  012-05000000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-05010000	eBusiness Service Centre for Medicare 012-05010000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-05010010	Verify caller identity for eBusiness Service Centre enquiries 012-05010010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-05010020	Register provider for online claiming for eBusiness Service Centre 012-05010020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-05010030	Register provider for electronic funds transfer (EFT) 012-05010030	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-05010040	Register or end date provider location for eBusiness Service Centre 012-05010040	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-05010050	Delete electronic Medicare claims for eBusiness Service Centre 012-05010050	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-05010060	Failed claim transmissions for eBusiness Service Centre 012-05010060	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-05010070	Requests for provider statements for eBusiness/eServices  012-05010070	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-05010080	Process ECLIPSE in hospital claims registrations for eBusiness Service Centre 012-05010080	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-05010090	Action Medicare and DVA Government Direct Entry Services (GDES) reports for eServices 012-05010090	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-05010100	Mainframe control lines for eBusiness Service Centre 012-05010100	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-05010110	Major and Minor customer identifiers (ID) for eBusiness Service Centre 012-05010110	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-05010120	Forms and templates for eBusiness Service Centre 012-05010120	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-05020000	Public Key Infrastructure (PKI) certificates 012-05020000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-05020010	Apply for Public Key Infrastructure (PKI) certificate 012-05020010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-05020020	Process applications for Public Key Infrastructure (PKI) certificate 012-05020020	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-05020040	Revoke and reissue Public Key Infrastructure (PKI) certificates 012-05020040	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-05020050	Secure Hash Algorithm (SHA) technology for Public Key Infrastructure (PKI) 012-05020050	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-05030000	Health Provider Support and Education (HPSE) 012-05030000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-05030010	HPSE Request and Referral form 012-05030010	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-10010050	Practice closure or withdrawal in Practice Incentives Program (PIP) and Workforce Incentive Program (WIP) – Practice Stream 012-10010050	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-10010090	Payments for Practice Incentives Program (PIP) and Workforce Incentive Program (WIP) - Practice Stream 012-10010090	Blocked	3	0					09-08-2022		Active
012	"Health professionals"	012-10130010	Health Professional Online Services (HPOS) practice application for Practice Incentives Program (PIP) and Workforce Incentive Program (WIP) - Practice Stream 012-10130010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-13000000	Rural Incentive Programs 012-13000000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-13010000	Workforce Incentives Program (WIP) - Doctor Stream 012-13010000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-13050000	Rural Incentive Programs system - Rural User Interface (RUI) 012-13050000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-14000000	Medical Indemnity (MI) Schemes 012-14000000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-14010000	Medical Indemnity (MI) Schemes claiming 012-14010000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17000000	Veterans' Affairs Processing (VAP) - Health Professionals 012-17000000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17010000	Handle enquiries for Veterans' Affairs Processing (VAP) 012-17010000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17020000	Allied Health for Veterans' Affairs Processing (VAP) 012-17020000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17020010	Provider Registration for Veterans' Affairs Processing (VAP) 012-17020010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020020	Community nursing services for Veterans' Affairs Processing (VAP) 012-17020020	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020030	Chiropractic services for Veterans' Affairs Processing (VAP) 012-17020030	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020040	Coordinated Veterans' Care (CVC) Program for Veterans' Affairs Processing (VAP) 012-17020040	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-17020050	Dental services for Veterans' Affairs Processing (VAP) 012-17020050	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020060	Diabetes educator services for Veterans' Affairs Processing (VAP) 012-17020060	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17020070	Dietitian services for Veterans' Affairs Processing (VAP) 012-17020070	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020080	Mental health services for Veterans' Affairs Processing (VAP) 012-17020080	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-17020090	Nursing home services for Veterans' Affairs Processing (VAP) 012-17020090	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-17020100	Occupational therapy services for Veterans' Affairs Processing (VAP) 012-17020100	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020110	Optical services for Veterans' Affairs Processing (VAP) 012-17020110	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020130	Osteopathic services for Veterans' Affairs Processing (VAP) 012-17020130	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020140	Physiotherapy services for Veterans' Affairs Processing (VAP) 012-17020140	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17020150	Podiatry services for Veterans' Affairs Processing (VAP) 012-17020150	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020160	Speech pathology services for Veterans' Affairs Processing (VAP) 012-17020160	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020170	Social worker services for Veterans' Affairs Processing (VAP) 012-17020170	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17020180	Exercise physiology services for Veterans' Affairs Processing (VAP) 012-17020180	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17050000	Hospital claims processing for Veterans' Affairs Processing (VAP) 012-17050000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17060000	Medical services processing for Veterans' Affairs Processing (VAP) 012-17060000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17060010	Process pathology services for Veterans' Affairs Processing (VAP) 012-17060010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17060050	Process claims from Norfolk Island providers for Veterans' Affairs Processing (VAP) 012-17060050	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-17070000	Claims for Veterans' Affairs Processing (VAP) 012-17070000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17070030	MT items for Veterans' Affairs Processing (VAP) 012-17070030	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-17070040	Department of Veterans' Affairs (DVA) Late Lodgements 012-17070040	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17080300	High Cost Claim Indemnity Scheme (HCCS) 012-17080300	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17080301	Run Off Cover Indemnity Scheme (ROCS) 012-17080301	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17080302	Incurred But Not Reported Indemnity Scheme (IBNR) 012-17080302	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17080303	Exceptional Claims Indemnity Scheme (ECS) 012-17080303	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17080304	Medical Indemnity (MI) Schemes finalising assessment 012-17080304	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17080700	Performing practice staff security check for the Diagnostic Imaging/Location Specific Practice Number (LSPN) register 012-17080700	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17082500	Rural Incentive Programs - Updating provider bank, address and contact details 012-17082500	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17100000	DVA Webclaim for Veterans' Affairs Processing (VAP) 012-17100000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17110000	Request a file fix for claims in Veterans' Affairs Processing (VAP) 012-17110000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17120000	Payments for Veterans' Affairs Processing (VAP) 012-17120000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17120400	Medical Indemnity (MI) Schemes refunds and withdrawals 012-17120400	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-17150000	Processing and recovery of overpayments for Veterans' Affairs Processing (VAP) 012-17150000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-17160000	Codes for Veterans' Affairs Processing (VAP) 012-17160000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-17180010	Repatriation medical fee schedule summary for Veterans' Affairs Processing (VAP) 012-17180010	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-17190000	System access and functionality issues for Veterans' Affairs Processing (VAP) 012-17190000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18010200	Prior Financial Authorisation (PARS Approval) for Veterans' Affairs Processing (VAP) 012-18010200	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18040400	Medical Indemnity (MI) Scheme registration worksheets 012-18040400	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-18040401	Processing pay run for Medical Indemnity (MI) payment application 012-18040401	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-18040402	Monthly Medical Indemnity (MI) administrative process 012-18040402	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-18042700	Hodgkin lymphoma Program in Pharmaceutical Benefits Scheme (PBS) 012-18042700	Blocked	3	0					02-08-2022
02-08-2022		Active
012	"Health professionals"	012-18050800	Allied health provider number registrations in PDS 012-18050800	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18050801	19AB class exemptions for medical practitioners in Medicare 012-18050801	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18050901	Process additional qualifications for allied health professionals to support mental health initiatives 012-18050901	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051000	Processing provider number applications for overseas trained or temporary resident medical practitioners 012-18051000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18051100	Acromegaly Program in Pharmaceutical Benefits Scheme (PBS) 012-18051100	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051112	T-cell lymphoma Program in Pharmaceutical Benefits Scheme (PBS) 012-18051112	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051115	Refractory follicular B-cell non-Hodgkin's lymphoma Program in Pharmaceutical Benefits Scheme (PBS) 012-18051115	Blocked	3	0					02-08-2022
02-08-2022		Active
012	"Health professionals"	012-18051129	Severe facial lipoatrophy Program in Pharmaceutical Benefits Scheme (PBS) 012-18051129	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051130	Psoriasis Program in Pharmaceutical Benefits Scheme (PBS) 012-18051130	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051132	Psoriatic arthritis Program in Pharmaceutical Benefits Scheme (PBS) 012-18051132	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051135	Polyangiitis (severe active granulomatosis with polyangiitis or severe active microscopic polyangiitis) program in Pharmaceutical Benefits Scheme (PBS) 012-18051135	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18051140	Ulcerative colitis Program in Pharmaceutical Benefits Scheme (PBS)  012-18051140	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18053000	Gastrointestinal stromal tumour Program in Pharmaceutical Benefits Scheme (PBS) 012-18053000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18053100	Spinal muscular atrophy (SMA) Program in Pharmaceutical Benefits Scheme (PBS) 012-18053100	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18060600	Social worker - provider eligibility and registration 012-18060600	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18060700	3GA placements pre 1 January 2019 012-18060700	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18061250	Accredited practicing dietitian - provider eligibility and registration 012-18061250	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18061527	Diabetes educator - provider eligibility and registration 012-18061527	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18061859	Speech pathologist - provider eligibility and registration 012-18061859	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18061909	Accredited exercise physiologist - provider eligibility and registration 012-18061909	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18061955	Occupational Therapist - provider eligibility and registration 012-18061955	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18062107	Psychologist - provider eligibility and registration 012-18062107	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18062108	Audiologist - provider eligibility and registration 012-18062108	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18062120	Transcatheter Aortic Valve Implementation (TAVI) - recognition and removal 012-18062120	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18062131	Mental health nurse - provider eligibility and registration 012-18062131	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18062151	Mechanical Thrombectomy - recognition and removal 012-18062151	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18062208	Computed Tomography of the Coronary Arteries (CTCA) - recognition and removal 012-18062208	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18063033	Aboriginal and Torres Strait Islander Health Practitioners - provider eligibility and registration 012-18063033	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18063049	Podiatrist - provider eligibility and registration 012-18063049	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18063058	Osteopaths - provider eligibility and registration 012-18063058	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18070311	Chiropractor - provider eligibility and registration 012-18070311	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18070323	Physiotherapist - provider eligibility and registration 012-18070323	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-18110916	Mental Health Skills Training (MHST) for medical practitioners 012-18110916	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18110918	Non-Directive Pregnancy Support Counselling (PSC) - medical practitioners 012-18110918	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18111445	Loading and registering a Stoma or ParaQuad claim 012-18111445	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18111538	Mohs Micrographic Surgery (Mohs Surgery) - Provider Eligibility 012-18111538	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-18112104	Childhood onset or late onset severe growth hormone deficiency Program in Pharmaceutical Benefits Scheme (PBS) 012-18112104	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18112216	Non-radiographic axial spondyloarthritis (AXSPA) Program in Pharmaceutical Benefits Scheme (PBS) 012-18112216	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18112722	Paraplegic and Quadriplegic (ParaQuad) Program 012-18112722	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18112853	Enquiries regarding Stoma or ParaQuad claims 012-18112853	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18113056	Nurse Practitioner – provider eligibility and registration 012-18113056	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-18120515	3GA placements post 1 January 2019  012-18120515	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-19011612	Assisting Doctors Complete Centrelink Medical Certificates (ADCCMC) 012-19011612	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-19013139	Provider specialty codes and the Provider Directory System (PDS) 012-19013139	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-19030658	Orthotist services for Veterans’ Affairs Processing (VAP) 012-19030658	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19040503	Midwives - provider eligibility and registration 012-19040503	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19041736	Assessing Approved Collection Centre (ACC) applications and renewals 012-19041736	Blocked	4	0					09-08-2022		Active
012	"Health professionals"	012-19041854	Hospital Provider Numbers (HPN) 012-19041854	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-19042402	Failed Payments (GDES) for Practice Incentives Program (PIP) and Workforce Incentive Program (WIP) - Practice Stream 012-19042402	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19051325	Processing Written Authority Required Listings 012-19051325	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19052457	Magnetic Resonance Imaging (MRI) services - Medicare eligibility for equipment and providers 012-19052457	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-19052712	Provider Directory System (PDS) specialty codes for allied health and non-medical health professionals 012-19052712	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-19052715	Allied health and non-medical health professionals' provider number applications and requests 012-19052715	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19053111	LSPN and systems (Provider Directory System and Health Professional Online Services) 012-19053111	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19053131	Optometrist - provider eligibility and registration 012-19053131	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-19062849	Processing a change in residency status for a medical practitioner 012-19062849	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-19081656	Pharmaceutical Benefits Scheme Electronic Prescriptions 012-19081656	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-19082734	Quality Improvement (QI) Incentive for Practice Incentives Program (PIP) 012-19082734	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19091214	Dental practitioners provider eligibility and dental specialist registration 012-19091214	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-19091622	Orthoptist - provider eligibility and registration 012-19091622	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-19092406	PBS stationery procedures for PSOOS Processing Administrators 012-19092406	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-19100123	Short bowel syndrome (SBS) Program with intestinal failure in Pharmaceutical Benefits Scheme (PBS) 012-19100123	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-20040925	Online Pharmaceutical Benefits Scheme (PBS) Authorities System (OPA System) 012-20040925	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-20070318	Ahpra Information window 012-20070318	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-20090334	New Zealand medical practitioners - provider eligibility and registration 012-20090334	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-20090743	Business structure and bank account details for EFT for health professionals 012-20090743	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-20101907	Hospital claims pend processing in Veterans' Affairs Processing (VAP) 012-20101907	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-20111120	Search Analyse Investigate Network Tool (SAINT) 012-20111120	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-20122356	Provider registration coronavirus (COVID-19) response 012-20122356	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21031632	Allied Health High Cost Claim Indemnity Scheme (AHHCCS) 012-21031632	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21031638	Allied Health Exceptional Claims Indemnity Scheme (AHECS) 012-21031638	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21031642	Medical Indemnity (MI) Schemes delegate approval process 012-21031642	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-21051721	Evidence of identity - apply for an identifier in the EHP system 012-21051721	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-21051727	Pharmaceutical Benefits Scheme (PBS) Safety Net processing and enquiries 012-21051727	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21060252	PBS Safety Net Claims system (SNCS) 012-21060252	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-21062817	Transcatheter Mitral Valve repair (TMVr) - recognition and removal 012-21062817	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21102849	Serious Scarcity Substitution Instruments (SSSIs) 012-21102849	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-21112315	COVID-19 Vaccine Claims Scheme - Assessing 012-21112315	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21112324	COVID-19 Vaccine Claims Scheme 012-21112324	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-21112335	COVID-19 Vaccine Claims Scheme – Finalising assessment and make recommendation 012-21112335	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21112356	COVID-19 Vaccine Claims Scheme – Registering an application and/or specific correspondence  012-21112356	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21120751	COVID-19 Vaccine Claims Scheme – managing telephone and face-to-face enquiries 012-21120751	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-21120846	Focussed psychological strategies (FPS) - Allied Health 012-21120846	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-21121523	Applying for and processing a section 19AB(3) exemption with the Department of Health 012-21121523	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-22032831	Held payments for Medicare providers and DVA organisations 012-22032831	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-22062453	Chronic myelomonocytic leukaemia program in Pharmaceutical Benefits Scheme (PBS) 012-22062453	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-22062457	Solid tumours - NTRK gene fusion positive program in Pharmaceutical Benefits Scheme (PBS) 012-22062457	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-40000000	Medicare - Health Professionals 012-40000000	Blocked	1	0					02-08-2022		Active
012	"Health professionals"	012-40010000	Payment pay group link for Medicare benefit cheques 012-40010000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-40020000	Pathology processing in Medicare 012-40020000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-40020010	Approved Pathology Authority (APA) 012-40020010	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-40020020	Accredited Pathology Laboratory (APL) 012-40020020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-40020030	Approved Collection Centres (ACC) 012-40020030	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-40020040	Assessing Pathology claims 012-40020040	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-40020050	Latter day adjustment pathology services in Medicare 012-40020050	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-40020060	Forms and letters for pathology processing in Medicare 012-40020060	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-40030000	Perform telephone security check for Medicare health professionals 012-40030000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-41010000	90 Day Pay Doctor Cheque Scheme 012-41010000	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-41020030	Aboriginal Health Worker - provider eligibility and registration 012-41020030	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-41040000	Eligibility and Location Specific Practice Number (LSPN) registration for Diagnostic Imaging (DI) and Radiation Oncology (RO) 012-41040000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-41040010	Register for a Location Specific Practice Number (LSPN) for Medicare 012-41040010	Blocked	4	0					09-08-2022		Active
012	"Health professionals"	012-41040040	Amend Location Specific Practice Number (LSPN) register for Medicare 012-41040040	Blocked	4	0					09-08-2022		Active
012	"Health professionals"	012-41040050	Claims for Location Specific Practice Number (LSPN) for Medicare 012-41040050	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-41050000	Telehealth Program for Medicare 012-41050000	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-41050010	Telehealth consultations in Medicare 012-41050010	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-41050020	Claims for Telehealth video consultations in Medicare 012-41050020	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-41050030	Derived fee items for Telehealth claims in Medicare 012-41050030	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-41050040	Codes and return messages for Telehealth claims in Medicare 012-41050040	Blocked	2	0					02-08-2022		Active
012	"Health professionals"	012-41050050	Telehealth bulk bill claims in Medicare 012-41050050	Blocked	5	0					02-08-2022		Active
012	"Health professionals"	012-42010000	Allied health and non-medical health professional registrations for Medicare 012-42010000	Blocked	3	0					02-08-2022		Active
012	"Health professionals"	012-42010020	Provider location details for health professionals in Medicare 012-42010020	Blocked	4	0					02-08-2022		Active
012	"Health professionals"	012-42010070	Processing provider number applications for Interns in Medicare 012-42010070	Blocked	4	0					02-08-2022		Active
